CCCCCCCCCC1(CCCCCCCCC)c2cc(C#Cc3ccc(S(=O)OC(F)(F)F)cc3)ccc2-c2ccc(C#Cc3ccc(S(=O)OC(F)(F)F)cc3)cc21,83
CCCCCCCCCC1(CCCCCCCCC)c2cc(/C=C/c3ccc(/C=C/c4ccc(S(=O)OC)cc4)cc3)ccc2-c2ccc(/C=C/c3ccc(/C=C/c4ccc(S(=O)OC)cc4)cc3)cc21,1050
Cc1nc(C)nc(/C=C/c2ccc(N(C)C)cc2)n1,340
CN(C)c1ccc(C=Cc2nc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccc(N(C)C)cc3)n2)cc1,2400
Cc1nc(C=Cc2ccc(N(C)C)cc2)nc(/C=C/c2ccc(N(C)C)cc2)n1,1100
Cc1nc(/C=C/c2ccc(N3CCCCC3)cc2)nc(/C=C/c2ccc(N3CCCCC3)cc2)n1,1345
C(=C/c1nc(/C=C/c2ccc(N3CCCCC3)cc2)nc(/C=C/c2ccc(N3CCCCC3)cc2)n1)\c1ccc(N2CCCCC2)cc1,2523
Cc1nc(C)nc(/C=C/c2ccc(N3CCCCC3)cc2)n1,363
COc1ccc(-c2cnc(-c3ccnc(CN(Cc4cccc(F)n4)Cc4cccc(F)n4)c3)o2)cc1,31
N#Cc1cc(/C=C/c2ccc(N3CCOCCOCCOCCOCC3)cc2)c(C#N)cc1/C=C/c1ccc(N2CCOCCOCCOCCOCC2)cc1,2200
CN(C)c1ccc(/C=C/c2cc(C#N)c(/C=C/c3ccc(N4CCOCCOCCOCCOCC4)cc3)cc2C#N)cc1,1800
CCCC[NH+](CCC)CCCC.CCN(CC)c1ccc2c3c(c(=O)oc2c1)C(/C=C/C=C1\O[B-](F)(F)Oc2c1c(=O)oc1cc(N(CC)CC)ccc21)=[O+][B-](F)(F)O3,2900
CCCC[NH+](CCC)CCCC.CCN(CC)c1ccc2c3c(c(=O)oc2c1)C(/C=C/C=C/C=C1\O[B-](F)(F)Oc2c1c(=O)oc1cc(N(CC)CC)ccc21)=[O+][B-](F)(F)O3,8800
CCCC[NH+](CCC)CCCC.CCN(CC)c1ccc2c3c(c(=O)oc2c1)C(/C=C/C=C/C=C/C=C1\O[B-](F)(F)Oc2c1c(=O)oc1cc(N(CC)CC)ccc21)=[O+][B-](F)(F)O3,15000
CCCC[NH+](CCC)CCCC.CCN(CC)c1ccc2c3c(c(=O)oc2c1)C(/C=C/C=C1/C=C(/C=C/C=C2\O[B-](F)(F)Oc4c2c(=O)oc2cc(N(CC)CC)ccc42)CC(C)(C)C1)=[O+][B-](F)(F)O3,17000
CCOc1ccc(N(c2ccc(/C=C/c3ccc(N)cc3)cc2)c2ccc(OCC)cc2)cc1,527
CCOc1ccc(N(c2ccc(/C=C(\C#N)c3ccc(N)cc3)cc2)c2ccc(OCC)cc2)cc1,400
Clc1nc(Cl)nc(Nc2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)n1,30
CCOc1ccc(N(c2ccc(/C=C/c3ccc(Nc4nc(Cl)nc(Cl)n4)cc3)cc2)c2ccc(OCC)cc2)cc1,80
Clc1nc(Nc2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)nc(Nc2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)n1,200
CCOc1ccc(N(c2ccc(/C=C/c3ccc(Nc4nc(Cl)nc(Nc5ccc(/C=C/c6ccc(N(c7ccc(OCC)cc7)c7ccc(OCC)cc7)cc6)cc5)n4)cc3)cc2)c2ccc(OCC)cc2)cc1,310
C(=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)\c1ccc(Nc2nc(Nc3ccc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)nc(Nc3ccc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)n2)cc1,230
COC(=O)c1cc2ccc3cc(OC)ccc3c2oc1=O,130
COC(=O)c1cc2ccc3cc(O)ccc3c2oc1=O,270
COC(=O)c1cc2ccc3cc(N(C)C)ccc3c2oc1=O,350
CN(C)c1ccc2c(ccc3cc(C#N)c(=O)oc32)c1,480
CN(C)/C=C/c1c(C#N)c(/C=C/N(C)C)c(C#N)c(/C=C/N(C)C)c1C#N,195
N#Cc1c(/C=C/N2CCCCC2)c(C#N)c(/C=C/N2CCCCC2)c(C#N)c1/C=C/N1CCCCC1,300
CCN(CC)c1ccc(/C=C/c2c(C#N)c(/C=C/c3ccc(N(CC)CC)cc3)c(C#N)c(/C=C/c3ccc(N(CC)CC)cc3)c2C#N)cc1,140
N#Cc1c(/C=C/c2ccc(N3CCCCC3)cc2)c(C#N)c(/C=C/c2ccc(N3CCCCC3)cc2)c(C#N)c1/C=C/c1ccc(N2CCCCC2)cc1,1460
N#Cc1c(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)c(C#N)c(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)c(C#N)c1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,2500
N#Cc1c(/C=C/c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)c(C#N)c(/C=C/c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)c(C#N)c1/C=C/c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,2600
CCCCc1ccc(-c2nnc(-c3ccc(/C=C/c4ccc(N(c5ccc(/C=C/c6ccc(-c7nnc(-c8ccc(CCCC)cc8)o7)cc6)cc5)c5ccc(/C=C/c6cccc(-c7nnc(-c8ccc(CCCC)cc8)o7)c6)cc5)cc4)cc3)o2)cc1,450
N#Cc1ccc(/C=C/c2ccc(N(c3ccc(/C=C/c4ccc(C#N)cc4)cc3)c3ccc(/C=C/c4ccc(C#N)cc4)cc3)cc2)cc1,230
N#CC(C#N)=Cc1ccc(/C=C/c2ccc(N(c3ccc(/C=C/c4ccc(C=C(C#N)C#N)cc4)cc3)c3ccc(/C=C/c4ccc(C=C(C#N)C#N)cc4)cc3)cc2)cc1,1200
CCCCc1ccc(-c2nnc(-c3ccc(/C=C/c4ccc(/C=C/c5ccc(N(c6ccc(/C=C/c7ccc(/C=C/c8ccc(-c9nnc(-c%10ccc(CCCC)cc%10)o9)cc8)cc7)cc6)c6ccc(/C=C/c7ccc(/C=C/c8cccc(-c9nnc(-c%10ccc(CCCC)cc%10)o9)c8)cc7)cc6)cc5)cc4)cc3)o2)cc1,970
N#Cc1ccc(/C=C/c2ccc(/C=C/c3ccc(N(c4ccc(/C=C/c5ccc(/C=C/c6ccc(C#N)cc6)cc5)cc4)c4ccc(/C=C/c5ccc(/C=C/c6cccc(C#N)c6)cc5)cc4)cc3)cc2)cc1,870
N#C/C(=C\c1ccc(/C=C/c2ccc(N(c3ccc(/C=C/c4ccc(/C=C(\C#N)c5ccc(C#N)cc5)cc4)cc3)c3ccc(/C=C/c4ccc(/C=C(\C#N)c5cccc(C#N)c5)cc4)cc3)cc2)cc1)c1ccc(C#N)cc1,740
N#C/C(=C\c1ccc(/C=C/c2ccc(N(c3ccc(/C=C/c4ccc(/C=C(\C#N)c5ccc(-c6ccccc6)cc5)cc4)cc3)c3ccc(/C=C/c4ccc(/C=C(\C#N)c5cccc(-c6ccccc6)c5)cc4)cc3)cc2)cc1)c1ccc(-c2ccccc2)cc1,1400
C(=C/c1ccc(/C=C/c2ccc(N(c3ccc(/C=C/c4ccc(/C=C/c5ccncc5)cc4)cc3)c3ccc(/C=C/c4ccc(/C=C/c5ccncc5)cc4)cc3)cc2)cc1)\c1ccncc1,1700
C(#Cc1ccc(N(c2ccc(C#Cc3ccncc3)cc2)c2ccc(C#Cc3ccncc3)cc2)cc1)c1ccncc1,380
C(#Cc1ccc(C#Cc2ccc(N(c3ccc(C#Cc4ccc(C#Cc5ccncc5)cc4)cc3)c3ccc(C#Cc4ccc(C#Cc5ccncc5)cc4)cc3)cc2)cc1)c1ccncc1,1300
CCCCN(CCCC)c1ccc(/C=C/c2cc(OC)c(/C=C/c3ccc(N(CCCC)CCCC)cc3)cc2OC)cc1,900
CCCCCCCCCCCCOc1cc(/C=C/c2cc(OC)c(C=C(C#N)C#N)cc2OC)c(OCCCCCCCCCCCC)cc1/C=C/c1cc(OC)c(C=C(C#N)C#N)cc1OC,480
CCCCCCCCCCCCOc1cc(/C=C/c2cc(OC)c(C=C3C(=O)N(CC)C(=S)N(CC)C3=O)cc2OC)c(OCCCCCCCCCCCC)cc1/C=C/c1cc(OC)c(C=C2C(=O)N(CC)C(=S)N(CC)C2=O)cc1OC,1750
CCCCCCCCCCCCOc1cc(/C=C/c2cc(OC)c(/C=C3/C(=C(C#N)C#N)c4ccccc4S3(=O)=O)cc2OC)c(OCCCCCCCCCCCC)cc1/C=C/c1cc(OC)c(/C=C2/C(=C(C#N)C#N)c3ccccc3S2(=O)=O)cc1OC,4400
CCCCN(CCCC)c1ccc(/C=C/C=C/c2cc(OC)c(/C=C/C=C/c3ccc(N(CCCC)CCCC)cc3)cc2OC)cc1,1250
Brc1cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)c(Br)cc1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,450
CCCCCCC1(CCCCCC)c2ccccc2-c2ccc(-c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3cc(-c5ccc6c(c5)C(CCCCCC)(CCCCCC)c5cc(-c7ccc8c(c7)C(CCCCCC)(CCCCCC)c7ccccc7-8)ccc5-6)ccc3-4)cc21,600
Nc1c([N+](=O)[O-])c(N)c([N+](=O)[O-])c(N)c1[N+](=O)[O-],74
CN(C)c1ccc(C#Cc2c(C#N)c(C#Cc3ccc(N(C)C)cc3)c(C#N)c(C#Cc3ccc(N(C)C)cc3)c2C#N)cc1,583
CCCCCCN(CCCCCC)c1ccc(/C=C/c2c(C#N)c(/C=C/c3ccc(N(CCCCCC)CCCCCC)cc3)c(C#N)c(/C=C/c3ccc(N(CCCCCC)CCCCCC)cc3)c2C#N)cc1,3215
CCCCCCN(CCCCCC)c1ccc(/C=C/c2c(C#N)c(/C=C/c3ccc(N(C)CCO)cc3)c(C#N)c(/C=C/c3ccc(N(C)CCO)cc3)c2C#N)cc1,3010
CCCCCCN(CCCCCC)c1ccc(/C=C/c2c(C#N)c(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(C#N)c(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)c2C#N)cc1,5395
CCCCN(CCCC)c1ccc(/C=C/c2ccc3c(c2)CCc2cc(/C=C/c4ccc(N(CCCC)CCCC)cc4)ccc2-3)cc1,1140
CS(=O)(=O)c1ccc(/C=C/c2ccc3c(c2)CCc2cc(/C=C/c4ccc(S(C)(=O)=O)cc4)ccc2-3)cc1,150
O=Cc1ccc(/C=C/c2ccc3c(c2)CCc2cc(/C=C/c4ccc(C=O)cc4)ccc2-3)cc1,340
FC(F)(F)c1ccc(/C=C/c2cc3sc4cc(/C=C/c5ccc(C(F)(F)F)cc5)sc4c3s2)cc1,100
CCCCN(CCCC)c1ccc(/C=C/c2cc3sc4cc(/C=C/c5ccc(N(CCCC)CCCC)cc5)sc4c3s2)cc1,430
Nc1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,120
CN(C)c1ccc(/N=N/c2ccc(C#N)cc2)cc1,75
CN(C)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,175
CN(C)c1ccc(/C=N/c2ccc([N+](=O)[O-])cc2)cc1,75
CN(C)c1ccc(/N=C/c2ccc([N+](=O)[O-])cc2)cc1,135
CN(C)c1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,190
O=Cc1ccc(/C=C/c2nc3ccccc3s2)cc1,24
O=Cc1ccc(/C=C/c2nc3ccccc3o2)cc1,52
O=Cc1ccc(/C=C/c2nc3ccccc3[nH]2)cc1,180
CCCCCCN(CCCCCC)c1ccc(/C=C/c2ccc(-c3cc(-c4ccc(/C=C/c5ccc(N(CCCCCC)CCCCCC)cc5)cc4)cc(-c4ccc(/C=C/c5ccc(N(CCCCCC)CCCCCC)cc5)cc4)c3)cc2)cc1,407
CCCCCCN(CCCCCC)c1ccc(/C=C/c2ccc(-c3cc(-c4ccc(/C=C/c5ccc(-c6cc(-c7ccc(/C=C/c8ccc(-c9cc(-c%10ccc(/C=C/c%11ccc(N(CCCCCC)CCCCCC)cc%11)cc%10)cc(-c%10ccc(/C=C/c%11ccc(N(CCCCCC)CCCCCC)cc%11)cc%10)c9)cc8)cc7)cc(-c7ccc(/C=C/c8ccc(-c9cc(-c%10ccc(/C=C/c%11ccc(N(CCCCCC)CCCCCC)cc%11)cc%10)cc(-c%10ccc(/C=C/c%11ccc(N(CCCCCC)CCCCCC)cc%11)cc%10)c9)cc8)cc7)c6)cc5)cc4)cc(-c4ccc(/C=C/c5ccc(N(CCCCCC)CCCCCC)cc5)cc4)c3)cc2)cc1,798
COc1ccc(N(c2ccccc2)c2ccc(/C=C/c3cc(C#N)c(/C=C/c4ccc(N(c5ccccc5)c5ccc(OC)cc5)cc4)cc3C#N)cc2)cc1,1350
COc1ccc(N(c2ccc(/C=C/c3cc(C#N)c(/C=C/c4ccc(N(c5ccc(OC)cc5)c5ccc(OC)cc5)cc4)cc3C#N)cc2)c2ccc(OC)cc2)cc1,2250
N#Cc1cc(/C=C/c2ccc(N(c3ccccc3)c3ccc(/C=C/c4cc(C#N)c(/C=C/c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4C#N)cc3)cc2)c(C#N)cc1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,3000
N#Cc1cc(/C=C/c2ccc(N(c3ccc(/C=C/c4cc(C#N)c(/C=C/c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4C#N)cc3)c3ccc(/C=C/c4cc(C#N)c(/C=C/c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4C#N)cc3)cc2)c(C#N)cc1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,5000
CCN(CC)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(CC)CC)cc3)c(/C=C/c3ccc(N(CC)CC)cc3)cc2/C=C/c2ccc(N(CC)CC)cc2)cc1,810
CCCCN(CCCC)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(CCCC)CCCC)cc3)c(/C=C/c3ccc(N(CCCC)CCCC)cc3)cc2/C=C/c2ccc(N(CCCC)CCCC)cc2)cc1,1030
CCCCCOc1cc(/C=C/c2ccc(-c3nc4ccccc4s3)cc2)c(OCCCCC)cc1/C=C/c1ccc(-c2nc3ccccc3s2)cc1,521
CCCCCCOc1ccc(-c2nnc(-c3ccc(/C=C/c4cc(OCCCCC)c(C(C)=O)cc4OCCCCC)cc3)o2)cc1,13
CCCCCOc1cc(/C=C/c2ccc(-c3nc4ccccc4s3)cc2)c(OCCCCC)cc1C=O,26
CCCCCCOc1ccc(-c2nnc(-c3ccc(/C=C/c4cc(OCCCCC)c(/C=C/c5ccc(-c6nnc(-c7ccc(OCCCCCC)cc7)o6)cc5)cc4OCCCCC)cc3)o2)cc1,461
CC(C)(C)c1ccc(-c2nnc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)o2)cc1,98.36
CC(C)(C)c1ccc(-c2nnc(-c3ccc(N(c4ccccc4)c4cccc5ccccc45)cc3)o2)cc1,104.2
CC(C)(C)c1ccc(-c2nnc(-c3ccc(N(c4ccccc4)c4cc5cccc6c5c5c(cccc45)CC6)cc3)o2)cc1,135
CCn1c2cc(N(c3ccccc3)c3ccc(-c4nnc(-c5ccc(C(C)(C)C)cc5)o4)cc3)ccc2c2ccc(N(c3ccccc3)c3ccc(-c4nnc(-c5ccc(C(C)(C)C)cc5)o4)cc3)cc21,575.6
N#C/C(=C\c1ccc(/C=C(\C#N)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,254.3
N#C/C(=C\c1ccc(/C=C(\C#N)c2ccc(N(c3ccccc3)c3ccc4ccccc4c3)cc2)cc1)c1ccc(N(c2ccccc2)c2ccc3ccccc3c2)cc1,540.8
N#C/C(=C\c1ccc(/C=C(\C#N)c2ccc(N(c3ccccc3)c3cc4cccc5ccc6cccc3c6c54)cc2)cc1)c1ccc(N(c2ccccc2)c2cc3cccc4ccc5cccc2c5c43)cc1,1180
c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4nnc(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)s5)o4)s3)cc2)cc1,1390
C(#Cc1ccc(-c2nnc(-c3ccc(C#Cc4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)o2)s1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,996.8
c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)s5)nn4)s3)cc2)cc1,1442
CCCCCCOCc1ccc(-c2nnc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)o2)cc1,141
CCCCCCOCc1ccc(-c2nnc(-c3ccc(N(c4ccccc4)c4cccc5ccccc45)cc3)o2)cc1,143
CCC1(CC)c2cc(/C=C/c3ccc(-c4nc5ccccc5s4)cc3)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,525
CCCCN(CCCC)c1ccc(C#Cc2cc(C#Cc3ccc(N(CCCC)CCCC)cc3)c(C#Cc3ccc(N(CCCC)CCCC)cc3)cc2C#Cc2ccc(N(CCCC)CCCC)cc2)cc1,540
CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(N)n2)cc1,445
CCN(CC)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(CC)CC)cc3)nc(N)n2)cc1,590
Nc1nc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)n1,810
CCCCCCN(CCCCCC)c1ccc(C#Cc2ccc(C#N)cc2)cc1,680
N#Cc1ccc(C#Cc2ccc(N(CCO)CCO)cc2)cc1,670
CCCCCCN(CCCCCC)c1ccc(/C=C/c2cc(C)nc(OCCCC(=O)OCC)n2)cc1,60
CCOC(=O)CCCOc1nc(/C=C/c2ccc(N(C)C)cc2)cc(/C=C/c2ccc(N(C)C)cc2)n1,170
CCCCCCN(CCCCCC)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(CCCCCC)CCCCCC)cc3)nc(OCCCC(=O)OCC)n2)cc1,365
CCOC(=O)CCCOc1nc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)n1,470
CCn1c2ccccc2c2cc(/C=C/c3nc(C)nc(/C=C/c4ccc5c(c4)c4ccccc4n5CC)n3)ccc21,397
CCn1c2ccccc2c2cc(/C=C/c3nc(/C=C/c4ccc5c(c4)c4ccccc4n5CC)nc(/C=C/c4ccc5c(c4)c4ccccc4n5CC)n3)ccc21,994
CCCCN(CCCC)c1ccc(/C=C/C=C/c2ccc(N(C)C)cc2)cc1,250
CCCCN(CCCC)c1ccc(/C=C/C=C/C=C/c2ccc(N(C)C)cc2)cc1,230
CCCCN(CCCC)c1ccc(/C=C/C=C/C=C/C=C/c2ccc(N(C)C)cc2)cc1,400
CCCCN(CCCC)c1ccc(/C=C/C=C/C=C/C=C/C=C/c2ccc(N(C)C)cc2)cc1,1300
CCCCCCCCCCCCCOc1cc(/C=C/c2cc(OC)c(/C=C/c3ccc(N(CCCC)CCCC)cc3)cc2OC)c(OCCCCCCCCCCCCC)cc1/C=C/c1cc(OC)c(/C=C/c2ccc(N(CCCC)CCCC)cc2)cc1OC,1450
CCCCCCCCCCCCCOc1cc(/C=C/c2cccc(N(c3ccccc3)c3cccc(C)c3)c2)c(OCCCCCCCCCCCCC)cc1/C=C/c1ccc(N(c2ccccc2)c2cccc(C)c2)cc1,900
Cc1cccc(N(c2ccccc2)c2ccc(/C=C/c3ccc(/C=C/c4cccc(N(c5ccccc5)c5cccc(C)c5)c4)cc3)cc2)c1,800
C(=C/c1cccc(N(c2ccccc2)c2ccccc2)c1)\c1ccc(N(c2ccccc2)c2ccccc2)cc1,195
COc1cc(/C=C/c2ccc([N+](=O)[O-])cc2)c(OCCCCCCCCCCCS)cc1/C=C/c1ccc([N+](=O)[O-])cc1,163
CCCCCCN(CCCCCC)c1ccc(C#Cc2ccc(N(c3ccc(C#Cc4ccc(N(CCCCCC)CCCCCC)cc4)cc3)c3ccc(C#Cc4ccc(N(CCCCCC)CCCCCC)cc4)cc3)cc2)cc1,30
CCCCCCCCCCS(=O)(=O)c1ccc(C#Cc2ccc(N(c3ccc(C#Cc4ccc(S(=O)(=O)CCCCCCCCCC)cc4)cc3)c3ccc(C#Cc4ccc(S(=O)(=O)CCCCCCCCCC)cc4)cc3)cc2)cc1,160
O=S(=O)(c1ccc(C#Cc2ccc(N(c3ccc(C#Cc4ccc(S(=O)(=O)C(F)(F)F)cc4)cc3)c3ccc(C#Cc4ccc(S(=O)(=O)C(F)(F)F)cc4)cc3)cc2)cc1)C(F)(F)F,495
CCCCCCCCCCS(=O)(=O)c1ccc(/C=C/c2ccc(C#Cc3ccc(N(c4ccc(C#Cc5ccc(/C=C/c6ccc(S(=O)(=O)CCCCCCCCCC)cc6)cc5)cc4)c4ccc(C#Cc5ccc(/C=C/c6ccc(S(=O)(=O)CCCCCCCCCC)cc6)cc5)cc4)cc3)cc2)cc1,1080
CCS(=O)(=O)c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,37
C(=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)\c1ccc(-c2nc3ccccc3s2)cc1,102
CC(C)(C)c1ccc(-c2nnc(-c3ccc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)s2)cc1,54
C(=C/c1ccc(-c2nc3ccccc3s2)cc1)\c1ccccc1,17
C(=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)\c1ccccc1,27
CC(C)(C)Sc1ccc(/C=C/c2ccc(-c3cnc4c(ccc5cc(-c6ccc(/C=C/c7ccc(SC(C)(C)C)cc7)cc6)cnc54)c3)cc2)cc1,165
CCCCCCN(CCCCCC)c1ccc(/C=C/c2ccc(-c3cnc4c(ccc5cc(-c6ccc(/C=C/c7ccc(N(CCCCCC)CCCCCC)cc7)cc6)cnc54)c3)cc2)cc1,401
CCCCCCOc1ccc(/C=C/c2ccc(-c3cnc4c(ccc5cc(-c6ccc(/C=C/c7ccc(OCCCCCC)c(OCCCCCC)c7)cc6)cnc54)c3)cc2)cc1OCCCCCC,160
CCC1(CC)c2cc(/C=C/c3ccc([N+](=O)[O-])cc3)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,1300
CCC1(CC)c2cc(C=Cc3ccc([N+](=O)[O-])cc3)ccc2-c2c(/C=C/c3ccc([N+](=O)[O-])cc3)cc(/C=C/c3ccc([N+](=O)[O-])cc3)cc21,2200
CCC1(CC)c2cc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2-c2c(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,3600
CCCCN(CCCC)c1ccc(/C=C/c2cc(C#N)c(/C=C/c3ccc(/C=C/c4cc(C#N)c(/C=C/c5ccc(N(CCCC)CCCC)cc5)cc4C#N)cc3)cc2C#N)cc1,3200
CCCCCCCCCCCCOc1cc(/C=C/c2cc(C#N)c(/C=C/c3ccc(N(CCCC)CCCC)cc3)cc2C#N)c(OCCCCCCCCCCCC)cc1/C=C/c1cc(C#N)c(/C=C/c2ccc(N(CCCC)CCCC)cc2)cc1C#N,4100
CCCCN(CCCC)c1ccc(/C=C/c2cc(OC)c(/C=C/c3cc(C#N)c(/C=C/c4cc(OC)c(/C=C/c5ccc(N(CCCC)CCCC)cc5)cc4OC)cc3C#N)cc2OC)cc1,4900
COc1cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)c(OC)cc1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,990
O=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1,59
O=Cc1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,80
O=Cc1ccc(/C=C/c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1,957
O=Cc1ccc(/C=C/c2ccc(/C=C/c3ccc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)cc2)cc1,2087
O=Cc1ccc(/C=C/c2ccc(/C=C/c3ccc(/C=C/c4ccc(/C=C/c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)cc3)cc2)cc1,3407
Cc1cc(C)c(B(c2ccc(N(C)C)cc2)c2c(C)cc(C)cc2C)c(C)c1,200
Cc1cc(C)c(B(c2ccc(C#Cc3ccc(N(C)C)cc3)cc2)c2c(C)cc(C)cc2C)c(C)c1,380
CCCCn1c2ccc(C#Cc3ccc(B(c4c(C)cc(C)cc4C)c4c(C)cc(C)cc4C)cc3)cc2c2cc(C#Cc3ccc(B(c4c(C)cc(C)cc4C)c4c(C)cc(C)cc4C)cc3)ccc21,245
Cc1cc(C)c(B(c2ccc(C#Cc3ccc(N(c4ccc(C#Cc5ccc(B(c6c(C)cc(C)cc6C)c6c(C)cc(C)cc6C)cc5)cc4)c4ccc(C#Cc5ccc(B(c6c(C)cc(C)cc6C)c6c(C)cc(C)cc6C)cc5)cc4)cc3)cc2)c2c(C)cc(C)cc2C)c(C)c1,120
Cc1cc(C)c(B(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2c(C)cc(C)cc2C)c(C)c1,205
CCCCn1c2ccc(/C=C/B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)cc2c2cc(/C=C/B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)ccc21,62
Cc1cc(C)c(B(/C=C/c2ccc(N(c3ccc(/C=C/B(c4c(C)cc(C)cc4C)c4c(C)cc(C)cc4C)cc3)c3ccc(/C=C/B(c4c(C)cc(C)cc4C)c4c(C)cc(C)cc4C)cc3)cc2)c2c(C)cc(C)cc2C)c(C)c1,320
COc1ccc(/C=C/c2cc(/C=C/c3ccc(OC)cc3)nc(SC)n2)cc1,20
CSc1nc(/C=C/c2c3ccccc3cc3ccccc23)cc(/C=C/c2c3ccccc3cc3ccccc23)n1,21
CCN(CC)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(CC)CC)cc3)nc(SC)n2)cc1,901
CCN(CC)c1ccc(/C=C/c2cc(C)nc(SC)n2)cc1,104
CCN(CC)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(CC)CC)cc3)nc(SCCSc3nc(/C=C/c4ccc(N(CC)CC)cc4)cc(/C=C/c4ccc(N(CC)CC)cc4)n3)n2)cc1,2450
c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4nc(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)s5)nc(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)s5)n4)s3)cc2)cc1,1230
CCCCCC(CC)Cn1c2ccccc2c2ccc(-c3ccc(-c4nc(-c5ccc(-c6ccc7c8ccccc8n(CC(CC)CCCCC)c7c6)s5)nc(-c5ccc(-c6ccc7c8ccccc8n(CC(CC)CCCCC)c7c6)s5)n4)s3)cc21,700
